,label
gen4_2315,4
gen4_2316,4
gen4_2338,4
gen4_2339,4
gen4_2345,4
gen4_2369,4
gen4_2374,4
gen4_2388,4
gen4_2391,4
gen4_2400,4
gen4_2402,4
gen4_2427,4
gen4_2434,4
gen4_2435,4
gen4_2468,4
gen4_2470,4
gen4_2475,4
gen4_2479,4
gen4_2480,4
gen4_2488,4
gen4_2491,4
gen4_2504,4
gen4_2506,4
gen4_2514,4
gen4_2517,4
gen4_2522,4
gen4_2538,4
gen4_2561,4
gen4_2571,4
gen4_2594,4
gen4_2608,4
gen4_2633,4
gen4_2640,4
gen4_2648,4
gen4_2668,4
gen4_2688,4
gen4_2712,4
gen4_2727,4
gen4_2741,4
gen4_2760,4
gen4_2789,4
gen4_2795,4
gen4_2800,4
gen4_2804,4
gen4_2810,4
gen4_2820,4
gen4_2830,4
gen4_2832,4
gen4_2843,4
gen4_2861,4
gen4_2875,4
gen4_2887,4
gen4_2896,4
gen4_2897,4
gen4_2911,4
gen4_2928,4
gen4_2939,4
gen4_2967,4
gen4_2974,4
gen4_2975,4
gen4_2977,4
gen4_2985,4
gen4_2988,4
gen4_2997,4
gen4_3006,4
gen4_3012,4
gen4_3025,4
gen4_3030,4
gen4_3031,4
gen4_3034,4
gen4_3036,4
gen4_3038,4
gen4_3043,4
gen4_3049,4
gen4_3053,4
gen4_3055,4
gen4_3056,4
gen4_3062,4
gen4_3067,4
gen4_3070,4
gen4_3076,4
gen4_3086,4
gen4_3088,4
gen4_3094,4
gen4_3096,4
gen4_3101,4
gen4_3102,4
gen4_3117,4
gen4_3118,4
gen4_3132,4
gen4_3137,4
gen4_3144,4
gen4_3163,4
gen4_3166,4
gen4_3171,4
gen4_3178,4
gen4_3183,4
gen4_3186,4
gen4_3193,4
gen4_3195,4
gen4_3208,4
gen4_3209,4
gen4_3228,4
gen4_3242,4
gen4_3250,4
gen4_3257,4
gen4_3262,4
gen4_3271,4
gen4_3279,4
gen4_3294,4
gen4_3301,4
gen4_3304,4
gen4_3305,4
gen4_3313,4
gen4_3316,4
gen4_3358,4
gen4_3359,4
gen4_3366,4
gen4_3369,4
gen4_3385,4
gen4_3387,4
gen4_3400,4
gen4_3401,4
gen4_3405,4
gen4_3408,4
gen4_3433,4
gen4_3443,4
gen4_3456,4
gen4_3457,4
gen4_3460,4
gen4_3464,4
gen4_3478,4
gen4_3501,4
gen4_3505,4
gen4_3508,4
gen4_3520,4
gen4_3527,4
gen4_3532,4
gen4_3541,4
gen4_3553,4
gen4_3562,4
gen4_3570,4
gen4_3577,4
gen4_3582,4
gen4_3585,4
gen4_3590,4
gen4_3596,4
gen4_3614,4
gen4_3615,4
gen4_3617,4
gen4_3627,4
gen4_3639,4
gen4_3641,4
gen4_3655,4
gen4_3662,4
gen4_3666,4
gen4_3680,4
gen4_3683,4
gen4_3684,4
gen4_3685,4
gen4_3697,4
gen4_3698,4
gen4_3715,4
gen4_3719,4
gen4_3722,4
gen4_3735,4
gen4_3739,4
gen4_3744,4
gen4_3758,4
gen4_3759,4
gen4_3771,4
gen4_3794,4
gen4_3805,4
gen4_3810,4
gen4_3820,4
gen4_3828,4
gen4_3834,4
gen4_3850,4
gen4_3852,4
gen4_3857,4
gen4_3865,4
gen4_3869,4
gen4_3880,4
gen4_3886,4
gen4_3898,4
gen4_3900,4
gen4_3905,4
gen4_3908,4
gen4_3915,4
gen4_3919,4
gen4_3936,4
gen4_3951,4
gen4_3960,4
gen4_3961,4
gen4_3967,4
gen4_3977,4
gen4_3978,4
gen4_3981,4
gen4_3983,4
gen4_3985,4
gen4_4000,4
genb0_9,0
genb0_31,0
genb0_33,0
genb0_47,0
genb0_65,0
genb0_81,0
genb0_86,0
genb0_90,0
genb0_94,0
genb0_111,0
genb0_112,0
genb0_115,0
genb0_135,0
genb0_137,0
genb0_141,0
genb0_146,0
genb0_147,0
genb0_158,0
genb0_166,0
genb0_170,0
genb0_172,0
genb0_174,0
genb0_177,0
genb0_189,0
genb0_193,0
genb0_197,0
genb0_222,0
genb0_230,0
genb0_247,0
genb0_254,0
genb0_255,0
genb0_260,0
genb0_265,0
genb0_286,0
genb0_287,0
genb0_291,0
genb0_308,0
genb0_310,0
genb0_313,0
genb0_331,0
genb0_332,0
genb0_347,0
genb0_350,0
genb0_354,0
genb0_396,0
genb0_400,0
genb0_401,0
genb0_402,0
genb0_410,0
genb0_427,0
genb0_449,0
genb0_481,0
genb0_485,0
genb0_491,0
genb0_502,0
genb0_535,0
genb0_542,0
genb0_558,0
genb0_566,0
genb0_571,0
genb0_572,0
genb0_578,0
genb0_583,0
genb0_594,0
genb0_602,0
genb0_612,0
genb0_619,0
genb0_620,0
genb0_655,0
genb0_659,0
genb0_660,0
genb0_665,0
genb0_710,0
genb0_715,0
genb0_761,0
genb0_766,0
genb0_779,0
genb0_782,0
genb0_791,0
genb0_793,0
genb0_808,0
genb0_809,0
genb0_810,0
genb0_833,0
genb0_854,0
genb0_855,0
genb0_857,0
genb0_880,0
genb0_886,0
genb0_891,0
genb0_910,0
genb0_917,0
genb0_921,0
genb0_929,0
genb0_936,0
genb0_940,0
genb0_944,0
genb0_946,0
genb0_976,0
genb0_977,0
genb0_994,0
genb0_1008,0
genb0_1021,0
genb0_1043,0
genb0_1060,0
genb0_1071,0
genb0_1078,0
genb0_1080,0
genb0_1118,0
genb0_1162,0
genb0_1163,0
genb0_1165,0
genb0_1170,0
genb0_1202,0
genb0_1212,0
genb0_1227,0
genb0_1242,0
genb0_1257,0
genb0_1261,0
genb0_1288,0
genb0_1291,0
genb0_1294,0
genb0_1316,0
genb0_1330,0
genb0_1358,0
genb0_1368,0
genb0_1369,0
genb0_1380,0
genb0_1388,0
genb0_1389,0
genb0_1391,0
genb0_1422,0
genb0_1455,0
genb0_1465,0
genb0_1469,0
genb0_1503,0
genb0_1506,0
genb0_1516,0
genb0_1526,0
genb0_1527,0
genb0_1564,0
genb0_1569,0
genb0_1595,0
genb0_1608,0
genb0_1642,0
genb0_1653,0
genb0_1673,0
genb0_1698,0
genb0_1703,0
genb0_1723,0
genb0_1726,0
genb0_1737,0
genb0_1745,0
genb0_1753,0
genb0_1779,0
genb0_1801,0
genb0_1818,0
genb0_1819,0
genb0_1820,0
genb0_1837,0
genb0_1845,0
genb0_1853,0
genb0_1855,0
genb0_1856,0
genb0_1863,0
genb0_1864,0
genb0_1865,0
genb0_1908,0
genb0_1946,0
genb0_1951,0
genb0_1960,0
genb0_2038,0
genb0_2075,0
genb0_2078,0
genb0_2088,0
genb0_2089,0
genb0_2104,0
genb0_2130,0
genb0_2143,0
genb0_2158,0
genb0_2163,0
genb0_2174,0
genb0_2184,0
genb0_2223,0
genb0_2268,0
genb0_2280,0
genb0_2287,0
genb0_2303,0
genb0_2330,0
genb0_2331,0
genb0_2338,0
genb0_2341,0
genb0_2345,0
genb0_2388,0
genb0_2397,0
genb0_2402,0
genb0_2418,0
genb0_2452,0
genb0_2468,0
genb0_2481,0
genb0_2498,0
genb0_2502,0
genb0_2519,0
genb0_2521,0
genb0_2551,0
genb0_2557,0
genb0_2568,0
genb0_2583,0
genb0_2609,0
genb0_2614,0
genb0_2616,0
genb0_2617,0
genb0_2622,0
genb0_2632,0
genb0_2645,0
genb0_2652,0
genb0_2674,0
genb0_2682,0
genb0_2683,0
genb0_2704,0
genb0_2705,0
genb0_2708,0
genb0_2724,0
genb0_2740,0
genb0_2770,0
genb0_2800,0
genb0_2815,0
genb0_2833,0
genb0_2838,0
genb0_2843,0
genb0_2849,0
genb0_2862,0
genb0_2866,0
genb0_2890,0
genb0_2898,0
genb0_2904,0
genb0_2917,0
genb0_2986,0
genb0_2999,0
genb0_3004,0
genb0_3010,0
genb0_3032,0
genb0_3069,0
genb0_3077,0
genb0_3079,0
genb0_3120,0
genb0_3124,0
genb0_3158,0
genb0_3163,0
genb0_3192,0
genb0_3205,0
genb0_3214,0
genb0_3223,0
genb0_3230,0
genb0_3265,0
genb0_3272,0
genb0_3280,0
genb0_3296,0
genb0_3299,0
genb0_3302,0
genb0_3317,0
genb0_3339,0
genb0_3366,0
genb0_3377,0
genb0_3409,0
genb0_3410,0
genb0_3412,0
genb0_3424,0
genb0_3435,0
genb0_3453,0
genb0_3460,0
genb0_3472,0
genb0_3485,0
genb0_3511,0
genb0_3512,0
genb0_3536,0
genb0_3540,0
genb0_3556,0
genb0_3566,0
genb0_3570,0
genb0_3571,0
genb0_3573,0
genb0_3583,0
genb0_3595,0
genb0_3631,0
genb0_3635,0
genb0_3637,0
genb0_3648,0
genb0_3667,0
genb0_3674,0
genb0_3693,0
genb0_3700,0
genb0_3701,0
genb0_3714,0
genb0_3725,0
genb0_3746,0
genb0_3754,0
genb0_3788,0
genb0_3791,0
genb0_3793,0
genb0_3801,0
genb0_3805,0
genb0_3828,0
genb0_3831,0
genb0_3832,0
genb0_3870,0
genb0_3878,0
genb0_3898,0
genb0_3905,0
genb0_3913,0
genb0_3914,0
genb0_3924,0
genb0_3953,0
genb0_3978,0
genb0_3986,0
genb0_4045,0
genb0_4046,0
genb0_4058,0
genb0_4067,0
genb0_4073,0
genb0_4076,0
genb0_4108,0
genb0_4123,0
genb0_4154,0
genb0_4155,0
genb0_4160,0
genb0_4166,0
genb0_4181,0
genb0_4195,0
genb0_4204,0
genb0_4212,0
genb0_4221,0
genb0_4233,0
genb0_4287,0
genb0_4292,0
genb0_4303,0
genb0_4321,0
genb0_4338,0
genb0_4368,0
genb0_4376,0
genb0_4416,0
genb0_4448,0
genb0_4449,0
genb0_4468,0
genb0_4496,0
genb0_4500,0
genb0_4526,0
genb0_4534,0
genb0_4535,0
genb0_4538,0
genb0_4551,0
genb0_4566,0
genb0_4569,0
genb0_4578,0
genb0_4596,0
genb0_4608,0
genb0_4618,0
genb0_4654,0
genb0_4658,0
genb0_4664,0
genb0_4676,0
genb0_4681,0
genb0_4689,0
genb0_4710,0
genb0_4715,0
genb0_4732,0
genb0_4734,0
genb0_4774,0
genb0_4777,0
genb0_4787,0
genb0_4811,0
genb0_4819,0
genb0_4832,0
genb0_4875,0
genb0_4885,0
genb0_4932,0
genb0_4964,0
genb0_4969,0
genb0_4977,0
genb0_4978,0
genb0_4980,0
genb0_4995,0
genb0_4997,0
genb0_5007,0
genb0_5036,0
genb0_5057,0
genb0_5066,0
genb0_5073,0
genb0_5082,0
genb0_5085,0
genb0_5087,0
genb0_5104,0
genb0_5121,0
genb0_5130,0
genb0_5148,0
genb0_5152,0
genb0_5164,0
genb0_5182,0
genb0_5186,0
genb0_5216,0
genb0_5278,0
genb0_5286,0
genb0_5334,0
genb0_5350,0
genb0_5351,0
genb0_5355,0
genb0_5356,0
genb0_5361,0
genb0_5362,0
genb0_5376,0
genb0_5379,0
genb0_5385,0
genb0_5386,0
genb0_5387,0
genb0_5425,0
genb0_5445,0
genb0_5446,0
genb0_5449,0
genb0_5464,0
genb0_5473,0
genb0_5478,0
genb0_5483,0
genb0_5488,0
genb0_5490,0
genb0_5493,0
genb0_5508,0
genb0_5539,0
genb0_5568,0
genb0_5576,0
genb0_5579,0
genb0_5581,0
genb0_5597,0
genb0_5610,0
genb0_5659,0
genb0_5676,0
genb0_5687,0
genb0_5700,0
genb0_5705,0
genb0_5712,0
genb0_5718,0
genb0_5760,0
genb0_5794,0
genb0_5799,0
genb0_5820,0
genb0_5821,0
genb0_5826,0
genb0_5874,0
genb0_5973,0
genb0_5977,0
genb0_5983,0
genb0_5986,0
genb0_6016,0
genb0_6028,0
genb0_6044,0
genb0_6047,0
genb0_6056,0
genb0_6060,0
genb0_6070,0
genb0_6078,0
genb0_6084,0
genb0_6085,0
genb0_6092,0
genb0_6103,0
genb0_6106,0
genb0_6116,0
genb0_6117,0
genb0_6133,0
genb0_6136,0
genb0_6153,0
genb0_6155,0
genb0_6169,0
genb0_6187,0
genb0_6195,0
genb0_6218,0
genb0_6224,0
genb0_6228,0
genb0_6241,0
genb0_6264,0
genb0_6279,0
genb0_6338,0
genb0_6346,0
genb0_6367,0
genb0_6381,0
genb0_6404,0
genb0_6415,0
genb0_6436,0
genb0_6440,0
genb0_6470,0
genb0_6481,0
genb0_6484,0
genb0_6513,0
genb0_6525,0
genb0_6572,0
genb0_6597,0
genb0_6640,0
genb0_6686,0
genb0_6695,0
genb0_6699,0
genb0_6713,0
genb0_6722,0
genb0_6727,0
genb0_6753,0
genb0_6758,0
genb0_6768,0
genb0_6774,0
genb0_6781,0
genb0_6784,0
genb0_6789,0
genb0_6794,0
genb0_6808,0
genb0_6817,0
genb0_6820,0
genb0_6823,0
genb0_6831,0
genb0_6848,0
genb0_6866,0
genb0_6893,0
genb0_6937,0
genb0_6939,0
genb0_6989,0
genb0_7001,0
genb0_7013,0
genb0_7018,0
genb0_7022,0
genb0_7032,0
genb0_7044,0
genb0_7078,0
genb0_7101,0
genb0_7112,0
genb0_7114,0
genb0_7123,0
genb0_7136,0
genb0_7139,0
genb0_7151,0
genb0_7155,0
genb0_7158,0
genb0_7180,0
genb0_7196,0
genb0_7200,0
genb0_7227,0
genb0_7236,0
genb0_7245,0
genb0_7246,0
genb0_7249,0
genb0_7284,0
genb0_7309,0
genb0_7330,0
genb0_7334,0
genb0_7343,0
genb0_7362,0
genb0_7363,0
genb0_7366,0
genb0_7390,0
genb0_7423,0
genb0_7425,0
genb0_7434,0
genb0_7496,0
genb0_7528,0
genb0_7553,0
genb0_7559,0
genb0_7565,0
genb0_7597,0
genb0_7607,0
genb0_7640,0
genb0_7644,0
genb0_7669,0
genb0_7698,0
genb0_7699,0
genb0_7709,0
genb0_7711,0
genb0_7719,0
genb0_7722,0
genb0_7743,0
genb0_7767,0
genb0_7820,0
genb0_7847,0
genb0_7861,0
genb0_7868,0
genb0_7872,0
genb0_7900,0
genb0_7901,0
genb0_7909,0
genb0_7913,0
genb0_7915,0
genb0_7929,0
genb0_7933,0
genb0_7944,0
genb0_7960,0
genb0_7964,0
genb0_7968,0
genb1_26,1
genb1_70,1
genb1_76,1
genb1_90,1
genb1_107,1
genb1_125,1
genb1_183,1
genb1_230,1
genb1_246,1
genb1_257,1
genb1_267,1
genb1_275,1
genb1_304,1
genb1_329,1
genb1_371,1
genb1_431,1
genb1_538,1
genb1_540,1
genb1_567,1
genb1_595,1
genb1_610,1
genb1_654,1
genb1_689,1
genb1_704,1
genb1_706,1
genb1_730,1
genb1_755,1
genb1_770,1
genb1_813,1
genb1_842,1
genb1_864,1
genb1_878,1
genb1_893,1
genb1_911,1
genb1_928,1
genb1_931,1
genb1_940,1
genb1_948,1
genb1_960,1
genb1_971,1
genb1_982,1
genb1_988,1
genb1_1008,1
genb1_1030,1
genb1_1037,1
genb1_1060,1
genb1_1062,1
genb1_1063,1
genb1_1124,1
genb1_1130,1
genb1_1169,1
genb1_1180,1
genb1_1182,1
genb1_1200,1
genb1_1216,1
genb1_1224,1
genb1_1238,1
genb1_1249,1
genb1_1290,1
genb1_1298,1
genb1_1317,1
genb1_1325,1
genb1_1358,1
genb1_1363,1
genb1_1385,1
genb1_1404,1
genb1_1448,1
genb1_1453,1
genb1_1463,1
genb1_1527,1
genb1_1557,1
genb1_1579,1
genb1_1644,1
genb1_1651,1
genb1_1684,1
genb1_1691,1
genb1_1702,1
genb1_1703,1
genb1_1704,1
genb1_1745,1
genb1_1776,1
genb1_1805,1
genb1_1816,1
genb1_1833,1
genb1_1864,1
genb1_1879,1
genb1_1892,1
genb1_1899,1
genb1_1901,1
genb1_1904,1
genb1_1925,1
genb1_1983,1
genb1_1984,1
genb1_2018,1
genb1_2041,1
genb1_2078,1
genb1_2086,1
genb1_2111,1
genb1_2131,1
genb1_2138,1
genb1_2140,1
genb1_2141,1
genb1_2151,1
genb1_2162,1
genb1_2176,1
genb1_2193,1
genb1_2251,1
genb1_2287,1
genb1_2327,1
genb1_2332,1
genb1_2344,1
genb1_2350,1
genb1_2361,1
genb1_2369,1
genb1_2373,1
genb1_2444,1
genb1_2459,1
genb1_2508,1
genb1_2516,1
genb1_2528,1
genb1_2542,1
genb1_2589,1
genb1_2686,1
genb1_2689,1
genb1_2692,1
genb1_2723,1
genb1_2736,1
genb1_2741,1
genb1_2742,1
genb1_2756,1
genb1_2764,1
genb1_2789,1
genb1_2821,1
genb1_2848,1
genb1_2853,1
genb1_2857,1
genb1_2869,1
genb1_2892,1
genb1_2900,1
genb1_2919,1
genb1_2932,1
genb1_2940,1
genb1_2941,1
genb1_2955,1
genb1_2959,1
genb1_3003,1
genb1_3020,1
genb1_3033,1
genb1_3059,1
genb1_3072,1
genb1_3092,1
genb1_3095,1
genb1_3122,1
genb1_3129,1
genb1_3138,1
genb1_3151,1
genb1_3159,1
genb1_3216,1
genb1_3222,1
genb1_3227,1
genb1_3235,1
genb1_3246,1
genb1_3266,1
genb1_3287,1
genb1_3305,1
genb1_3336,1
genb1_3358,1
genb1_3364,1
genb1_3366,1
genb1_3403,1
genb1_3430,1
genb1_3468,1
genb1_3477,1
genb1_3486,1
genb1_3498,1
genb1_3506,1
genb1_3518,1
genb1_3527,1
genb1_3530,1
genb1_3546,1
genb1_3591,1
genb1_3600,1
genb1_3614,1
genb1_3618,1
genb1_3631,1
genb1_3647,1
genb1_3654,1
genb1_3658,1
genb1_3678,1
genb1_3679,1
genb1_3690,1
genb1_3724,1
genb1_3734,1
genb1_3747,1
genb1_3755,1
genb1_3766,1
genb1_3788,1
genb1_3835,1
genb1_3859,1
genb1_3861,1
genb1_3890,1
genb1_3930,1
genb1_3954,1
genb1_3955,1
genb1_3968,1
genb1_3994,1
genb1_4015,1
genb1_4098,1
genb1_4177,1
genb1_4178,1
genb1_4191,1
genb1_4212,1
genb1_4228,1
genb1_4235,1
genb1_4335,1
genb1_4403,1
genb1_4404,1
genb1_4418,1
genb1_4425,1
genb1_4428,1
genb1_4448,1
genb1_4464,1
genb1_4474,1
genb1_4483,1
genb1_4503,1
genb1_4515,1
genb1_4519,1
genb1_4590,1
genb1_4602,1
genb1_4641,1
genb1_4642,1
genb1_4648,1
genb1_4666,1
genb1_4677,1
genb1_4745,1
genb1_4760,1
genb1_4788,1
genb1_4792,1
genb1_4801,1
genb1_4802,1
genb1_4810,1
genb1_4817,1
genb1_4878,1
genb1_4960,1
genb1_4961,1
genb1_4989,1
genb1_4995,1
genb1_5007,1
genb1_5015,1
genb1_5027,1
genb1_5095,1
genb1_5105,1
genb1_5106,1
genb1_5111,1
genb1_5115,1
genb1_5117,1
genb1_5120,1
genb1_5131,1
genb1_5166,1
genb1_5173,1
genb1_5216,1
genb1_5234,1
genb1_5249,1
genb1_5265,1
genb1_5270,1
genb1_5314,1
genb1_5360,1
genb1_5362,1
genb1_5365,1
genb1_5409,1
genb1_5416,1
genb1_5451,1
genb1_5457,1
genb1_5458,1
genb1_5498,1
genb1_5559,1
genb1_5565,1
genb1_5599,1
genb1_5623,1
genb1_5659,1
genb1_5662,1
genb1_5694,1
genb1_5704,1
genb1_5724,1
genb1_5729,1
genb1_5734,1
genb1_5736,1
genb1_5796,1
genb1_5816,1
genb1_5821,1
genb1_5837,1
genb1_5841,1
genb1_5875,1
genb1_5878,1
genb1_5889,1
genb1_5935,1
genb1_5942,1
genb1_5973,1
genb1_6011,1
genb1_6047,1
genb1_6061,1
genb1_6115,1
genb1_6228,1
genb1_6255,1
genb1_6257,1
genb1_6274,1
genb1_6284,1
genb1_6292,1
genb1_6322,1
genb1_6325,1
genb1_6328,1
genb1_6334,1
genb1_6366,1
genb1_6372,1
genb1_6373,1
genb1_6412,1
genb1_6415,1
genb1_6433,1
genb1_6439,1
genb1_6444,1
genb1_6520,1
genb1_6532,1
genb1_6536,1
genb1_6576,1
genb1_6586,1
genb1_6587,1
genb1_6627,1
genb1_6631,1
genb1_6657,1
genb1_6679,1
genb1_6682,1
genb1_6688,1
genb1_6734,1
genb1_6740,1
genb1_6746,1
genb1_6795,1
genb1_6801,1
genb1_6808,1
genb1_6811,1
genb1_6830,1
genb1_6834,1
genb1_6879,1
genb1_6887,1
genb1_6899,1
genb1_6901,1
genb1_6920,1
genb1_6943,1
genb1_6955,1
genb1_7036,1
genb1_7049,1
genb1_7061,1
genb1_7075,1
genb1_7103,1
genb1_7104,1
genb1_7108,1
genb1_7153,1
genb1_7168,1
genb1_7215,1
genb1_7223,1
genb1_7261,1
genb1_7270,1
genb1_7286,1
genb1_7294,1
genb1_7300,1
genb1_7312,1
genb1_7323,1
genb1_7326,1
genb1_7328,1
genb1_7372,1
genb1_7381,1
genb1_7404,1
genb1_7409,1
genb1_7429,1
genb1_7430,1
genb1_7458,1
genb1_7471,1
genb1_7472,1
genb1_7494,1
genb1_7495,1
genb1_7502,1
genb1_7522,1
genb1_7574,1
genb1_7599,1
genb1_7619,1
genb1_7628,1
genb1_7664,1
genb1_7704,1
genb1_7708,1
genb1_7711,1
genb1_7716,1
genb1_7718,1
genb1_7728,1
genb1_7734,1
genb1_7735,1
genb1_7741,1
genb1_7749,1
genb1_7787,1
genb1_7818,1
genb1_7834,1
genb1_7866,1
genb1_7868,1
genb1_7887,1
genb1_7891,1
genb1_7917,1
genb1_7918,1
genb1_7945,1
genb1_7951,1
genb1_7955,1
genb1_7977,1
genb1_7979,1
genb1_7985,1
genb1_7988,1
genb1_8005,1
genb1_8013,1
genb1_8052,1
genb1_8068,1
genb1_8070,1
genb1_8079,1
genb1_8102,1
genb1_8137,1
genb1_8167,1
genb1_8175,1
genb1_8180,1
genb1_8187,1
genb1_8219,1
genb1_8223,1
genb1_8227,1
genb1_8236,1
genb1_8248,1
genb1_8264,1
genb1_8265,1
genb1_8272,1
genb1_8285,1
genb1_8296,1
genb1_8322,1
genb1_8338,1
genb1_8480,1
genb1_8503,1
genb1_8523,1
genb1_8541,1
genb1_8563,1
genb1_8564,1
genb1_8565,1
genb1_8570,1
genb1_8600,1
genb1_8615,1
genb1_8623,1
genb1_8646,1
genb1_8648,1
genb1_8656,1
genb1_8657,1
genb1_8677,1
genb1_8679,1
genb1_8680,1
genb1_8701,1
genb1_8725,1
genb1_8799,1
genb1_8848,1
genb1_8856,1
genb1_8878,1
genb1_8882,1
genb1_8939,1
genb1_8949,1
genb1_8954,1
genb1_8958,1
genb1_8968,1
genb1_8972,1
genb1_8988,1
genb1_8989,1
genb1_8996,1
genb1_9005,1
genb1_9039,1
genb1_9050,1
genb1_9086,1
genb1_9095,1
genb1_9110,1
genb1_9129,1
genb1_9143,1
genb1_9184,1
genb1_9207,1
genb1_9217,1
genb1_9241,1
genb1_9257,1
genb1_9280,1
genb1_9286,1
genb1_9292,1
genb1_9295,1
genb1_9328,1
genb1_9369,1
genb1_9413,1
genb1_9450,1
genb1_9480,1
genb1_9481,1
genb1_9496,1
genb1_9500,1
genb1_9501,1
genb1_9502,1
genb1_9539,1
genb1_9541,1
genb1_9566,1
genb1_9572,1
genb1_9589,1
genb1_9601,1
genb1_9667,1
genb1_9669,1
genb1_9676,1
genb1_9689,1
genb1_9757,1
genb1_9789,1
genb1_9798,1
genb1_9802,1
genb1_9812,1
genb1_9824,1
genb1_9827,1
genb1_9830,1
genb1_9860,1
genb1_9864,1
genb1_9868,1
genb1_9876,1
genb1_9914,1
genb1_9973,1
genb2_1,2
genb2_2,2
genb2_6,2
genb2_8,2
genb2_9,2
genb2_12,2
genb2_18,2
genb2_25,2
genb2_28,2
genb2_29,2
genb2_30,2
genb2_34,2
genb2_40,2
genb2_43,2
genb2_48,2
genb2_53,2
genb2_63,2
genb2_65,2
genb2_70,2
genb2_72,2
genb2_74,2
genb2_77,2
genb2_78,2
genb2_87,2
genb2_92,2
genb2_93,2
genb2_94,2
genb2_97,2
genb2_99,2
genb2_101,2
genb2_107,2
genb2_110,2
genb2_112,2
genb2_116,2
genb2_121,2
genb2_136,2
genb2_138,2
genb2_140,2
genb2_143,2
genb2_144,2
genb2_150,2
genb2_152,2
genb2_154,2
genb2_157,2
genb2_159,2
genb2_164,2
genb2_166,2
genb2_167,2
genb2_180,2
genb2_186,2
genb2_188,2
genb2_194,2
genb2_197,2
genb2_198,2
genb2_208,2
genb2_213,2
genb2_214,2
genb2_221,2
genb2_223,2
genb2_225,2
genb2_226,2
genb2_229,2
genb2_233,2
genb2_235,2
genb2_236,2
genb2_237,2
genb2_242,2
genb2_248,2
genb2_252,2
genb2_256,2
genb2_258,2
genb2_261,2
genb2_263,2
genb2_264,2
genb2_273,2
genb2_284,2
genb2_285,2
genb2_287,2
genb2_295,2
genb2_309,2
genb2_312,2
genb2_319,2
genb2_326,2
genb2_330,2
genb2_334,2
genb2_339,2
genb2_340,2
genb2_341,2
genb2_349,2
genb2_350,2
genb2_351,2
genb2_352,2
genb2_366,2
genb2_368,2
genb2_375,2
genb2_379,2
genb2_385,2
genb2_386,2
genb2_394,2
genb2_395,2
genb2_405,2
genb2_407,2
genb2_409,2
genb2_411,2
genb2_416,2
genb2_432,2
genb2_438,2
genb2_439,2
genb2_443,2
genb2_451,2
genb2_457,2
genb2_466,2
genb2_477,2
genb2_483,2
genb2_484,2
genb2_485,2
genb2_486,2
genb2_491,2
genb2_495,2
genb2_499,2
genb2_502,2
genb2_504,2
genb2_511,2
genb2_513,2
genb2_515,2
genb2_518,2
genb2_519,2
genb2_520,2
genb2_521,2
genb2_525,2
genb2_532,2
genb2_540,2
genb2_544,2
genb2_554,2
genb2_555,2
genb2_557,2
genb2_560,2
genb2_561,2
genb2_562,2
genb2_568,2
genb2_572,2
genb2_577,2
genb2_578,2
genb2_597,2
genb2_608,2
genb2_610,2
genb2_616,2
genb2_619,2
genb2_621,2
genb2_623,2
genb2_638,2
genb2_646,2
genb2_647,2
genb2_657,2
genb2_668,2
genb2_675,2
genb2_679,2
genb2_682,2
genb2_684,2
genb2_687,2
genb2_705,2
genb2_706,2
genb2_708,2
genb2_714,2
genb2_716,2
genb2_717,2
genb2_724,2
genb2_740,2
genb2_747,2
genb2_756,2
genb2_758,2
genb2_761,2
genb2_768,2
genb2_777,2
genb2_778,2
genb2_779,2
genb2_783,2
genb2_787,2
genb2_795,2
genb2_798,2
genb2_804,2
genb2_806,2
genb2_812,2
genb2_819,2
genb2_822,2
genb2_824,2
genb2_825,2
genb2_829,2
genb2_832,2
genb2_833,2
genb2_864,2
genb2_865,2
genb2_866,2
genb2_869,2
genb2_870,2
genb2_876,2
genb2_878,2
genb2_889,2
genb2_890,2
genb2_900,2
genb2_901,2
genb2_905,2
genb2_911,2
genb2_929,2
genb2_937,2
genb2_940,2
genb2_943,2
genb2_947,2
genb2_950,2
genb2_951,2
genb2_954,2
genb2_961,2
genb2_967,2
genb2_971,2
genb2_977,2
genb2_981,2
genb2_985,2
genb2_988,2
genb2_992,2
genb2_1007,2
genb2_1012,2
genb2_1016,2
genb2_1021,2
genb2_1028,2
genb2_1031,2
genb2_1033,2
genb2_1039,2
genb2_1044,2
genb2_1047,2
genb2_1048,2
genb2_1049,2
genb2_1056,2
genb2_1059,2
genb2_1064,2
genb2_1065,2
genb2_1073,2
genb2_1083,2
genb2_1096,2
genb2_1111,2
genb2_1113,2
genb2_1116,2
genb2_1121,2
genb2_1123,2
genb2_1128,2
genb2_1130,2
genb2_1131,2
genb2_1140,2
genb2_1143,2
genb2_1146,2
genb2_1149,2
genb2_1155,2
genb2_1163,2
genb2_1164,2
genb2_1166,2
genb2_1168,2
genb2_1171,2
genb2_1172,2
genb2_1182,2
genb2_1183,2
genb2_1185,2
genb2_1186,2
genb2_1198,2
genb2_1201,2
genb2_1205,2
genb2_1227,2
genb2_1228,2
genb2_1236,2
genb2_1239,2
genb2_1241,2
genb2_1253,2
genb2_1254,2
genb2_1259,2
genb2_1261,2
genb2_1273,2
genb2_1274,2
genb2_1278,2
genb2_1285,2
genb2_1286,2
genb2_1289,2
genb2_1291,2
genb2_1300,2
genb2_1301,2
genb2_1302,2
